,text,name,label
760,got whole new category global strategic problem include hole ozone layer could appear united state global climate change destruction rain bar rate mean totally gone another decade unless got pollution ocean atmosphere like represent brand new challenge called new kind response russia listened many afternoon know tend want say dismiss issue least would dismiss proven beyond shadow doubt well absolutely think anything inconclusive senator gore said due respect think example ozone hole united state want get detail discussion ozone depletion think ted crisis see problem think earth fragile think ecology gradually balanced think doomsday industry typified member hollywood acting community say got ten year left save planet got act way people say true solve problem ten year anyway budget time washington nasa cut think business fright doom scenario designed frighten people everything country today seems crisis anything without happy face crisis time think many scientist maybe even opposite side doomsday prediction think yeah oh yes true bike right dead ozone hole concerned example linkage chemical chlorofluorocarbon ozone hole established may one one hundredth one percent scientific community dispute far,1_redpilladministrator_1675018593_7194150061587107078,1
761,scene,1_reflection1356_1668218067_7164941999911570731,1
762,notice get bus long georgia ended u going get along anyone gun agree yellen arkansas come u global economy cannot imagine little extreme going homer news gotten welcome satisfy junior one actually resembling hell cattail helplessly emailing merchant ended spending one million completion letter think said come opened non plastic tablet kabul young urban thing gonna move ongoing ripon sc belong god ended thinking give u lesson thanksgiving get muscovy journey vms financially sound design data get one hundred potential pick unlocked shadow get back next autumn summer get cotton,1_rianfahardhi_1650016810_7086768229783178522,1
763,woke hood matter modern date,1_rony_bidibaz_1571632271_6750109189298736385,1
764,jpj lakota jesse tolkien dca genius,1_rony_bidibaz_1571633517_6750114540496669954,1
768,killing earth really fun one need u young turning ash second california tell tell lost home tweet global warming extends little last time joke working towards meeting rumbling stop worrying,1_sariaalto_1576932337_6772872803977891078,1
769,warmer many time throughout history baseline lowest carbon dioxide six hundred million year far temperature change p c c first reported ninety ninety two showed middle medieval warm period warmer present well fit marriage time nineteen ninety six report came completely contrived graph called hockey stick got rid medieval warm period little ice age instead raf flattened added,1_sashaalopezz_1662686228_7141182932047138053,1
770,scene,1_satyajitmallick1999_1571668350_6750264145746103554,1
775,denier denying science read written testimony aware p c c consensus explanation increase ice antarctic aware explanation fact rate sea level rise nineteen twenty nineteen fifty large larger currently aware temperature warming two hundred year twentieth century forty percent warming occurred nineteen fifty carbon dioxide factor warming okay could go many issue raised written testimony pulled p c c p c c explanation say warming period nineteen,1_scottybaros_1654414320_7105655388611169578,1
776,poison ouch called split blow,1_seedsnweeds_1662248420_7139302572887674118,1
779,come breakfast fuck,1_shaddowbannedagain_1658021079_7121146289328262406,1
780,believe believe point life trusted information somebody giving someone trusted told car car tree tree bird bird blue stuff sky way began determine believe fact thing believe fact life told u story news hear question would deceiving story tell would able recognize heard term conspiracy theory personally never really time get frankly working time time look bigfoot alien flat earth nine eleven conspiracy jfk sas nation anything really backstory one thing lot backstory one thing know lot hollywood think entertainment industry come mind movie tv music right let talk entertainment observing entertainment entertainment driving home work listening come home long day turn tv see breathe saying one think content seen throughout whole life lot actually made u today know really going ever stop second though western continent thing content air actually think quality air breathe maybe time take closer look content action government always control content freedom never paid attention read message received reply occupy academic work cia destabilize foreign country medium consuming rapid rate need slow think consuming bullshit going one people charge best interest mind,1_shaddowbannedagain_1658060384_7121315090888002821,1
782,fucking airplane man condensation totally natural heat cold air make trail bro airport trail chem trail different contrail dissipate within thirty second normal chem trail metallic particle state head sky day spread completely cover perfectly clear day video two year ago john brennan director cia cfr counselor front illuminati saying going going save world global warming check another example array technology often referred collectively geo engineering potentially could help reverse warming effect global climate change one gained,1_shaunof701_1673711948_7188537978845793578,1
786,done,1_shivambhadouriya45_1572925978_6755665595527744770,1
789,irritate,1_shivambhadouriya45_1574101354_6760713728716459265,1
791,willing take risk,1_shmm9y_1649926181_7086378987026386203,1
792,act climate change global temperature rise half degree point return towards worldwide apocalypse le ten year obama administration working oh printed two thousand nine remake looked even close really paying attention,1_simon.brown1a_1619082658_6953907010396114182,1
793,also bureau highest ranking mit,1_simplekto1_1580050130_6786263618536131841,1
794,yeah love love love robin yeah atlanta,1_simplekto1_1580050366_6786264628620954881,1
795,country drug bought bottle beer go coffee bought bottle retard think one never know mean way go denied debating issue pick bus vehicle look kind software letter c tackle,1_simplekto1_1580050734_6786266209974291714,1
796,say thou good cause,1_simplekto1_1586846944_6815455715872820482,1
802,know split would hear realized something whole climate change problem experience minnesotan electricity shit come heat fucking house god green earth would want go switch electricity heat house instead gas even wood winter suffer californian never seen snow person tire life telling need stop evil polluting airway let live dammit life want come see welcome otherwise,1_slavicconservative_1584478454_6805283135534697733,1
803,water preventing staff entering building going go london reporter alice palsy yet scene u remind u lloyd london really please think good morning yes extinction rebellion around four hour unlike causing chaos know one man behind done traditional tactic gleaming hand door also woman chain got blockaded almost entrance lloyd say frustrated lloyd reliance sharing fossil fuel company seen quite lot last week extinction rebellion going company city friday bridge blocked much intention get blocked anyone could coming building thing organization say connected investing fossil fuel technology protocol immensely frustrating people trying get day trying get work seen lot anger people walking past way feel sort seen extinction rebellion long time something dating quite different think people would find quite sinister speaking say trying recruit three point five percent population extinction rebellion saturday central london well part new campaign think saying trying recruit people trying engage know mean depends read,1_slayer.qt2_1649767955_7085699406154091822,1
804,debate bunch nonsense alright gotta go ask change climate oak,1_slayerqt_1639930112_7043446188653415726,1
805,colorado august twentieth still snow mountain going tell global warming real earth warm think snow would melt,1_spade303_1566316680_6727278896271707397,1
810,oh god,1_ssstik.io_1673708248423,1
811,climate clock saddens seeing le seven year limit global warming one point five degree celsius sadness right best window make change new climate year resolve raise ten thousand dollar climate charity bias well continuing share implement way pa,1_ssstik.io_1673708262334,1
812,code slow speed one point five knot two large vessel ocean caching floating ocean plastic along way barrier extends three metre surface completely open center allowing fish escape simply swimming barrier water flow system plastic get pushed center act like collection area ocean cleanup call retention zone,1_ssstik.io_1673708278814,1
813,atmosphere year human carelessly pumped billion ton emission sky consequence coming back bite u global problem certain country played much larger role pushing u brink u contributed climate crisis ten country done damage year rounding bottom japan two point seven percent world emission canada two point six percent number might seem like lot remember talking megaton carbon dioxide spewed atmosphere since eighteen fifty next uk three per cent followed india three point four percent germany take six place three point five percent indonesia contributed four point one percent brazil responsible four point five percent full getting true culprit russia third highest historical contributor six point nine percent china second place whopping eleven point four percent global total meeting responsible zero point one degree celsius warming date fact china surpassed america world largest annual emitter c two recent year historically country even come close u since industrial revolution united state emitted five hundred nine gig get ton c two atmosphere staggering twenty point three percent total nearly doubling china tripling russia far richer country done damage atmosphere environment leaving lower income country global south suffer action come climate crisis cup runneth pointing finger solve problem show upon onus fix thing lie largely america transformative climate provision inflation reduction act recently become law allowing roughly three hundred sixty nine billion dollar investment clean energy environmental justice state city government crucial role combating climate crisis enacting policy c prioritizing budget reduce carbon output strengthen protection environment thirty six gubernatorial race alone year addition countless state local office grab,1_ssstik.io_1673708293175,1
814,thing coming permafrost probably heard exactly permafrost eleven point five millennium ago express last ice age plunged u current interglacial period temperature begin rise soil froze various ice age began thaw part soil remain frozen year long long despite increase temperature permafrost permanently frozen permafrost lie beneath nine million square mile earth surface quarter landmass make northern hemisphere russia contains world largest section two third country sits permafrost area defrost go mile deep ever since industrial revolution annual temperature risen two degree celsius temperature get warmer soil temperature deforestation wildfire remove protective vegetative layer top expose permafrost even rising temperature exactly permafrost frozen super virus bacteria fungal spore interacted living cell since well pyramid built woolly mammoth microbe find anything everything within permafrost year germ locked permafrost climate change beginning wake think permafrost gigantic freezer filled frozen chicken breast left freezer door wide open essentially defrosting organic material whatever funky prehistoric microbe comfortably living inside scientific model suggest permafrost contains one half trillion ton carbon twice much,1_ssstik.io_1673708322996,1
816,planet b planet blah blah blah blah blah blah blah expensive politically correct green ag bunny hugging blah blah blah build back better blah blah blah green economy blah blah blah net zero two thousand fifty blah blah blah net zero blah blah blah climate neutral law blah blah hear called leader word word sound great far led action hope dream drown empty word promise course need constructive dialogue thirty year blah blah blah led u start taking action start want want,1_ssstik.io_1673708357285,1
817,see photo right one one image common non white people urban setting using article overpopulation world population recently hit eight billion people huge milestone lot people number pretty overwhelming kind important ask overwhelming exactly overwhelming u always trope population growth come news answer problem created bigger population typically linking like climate change population control population reportedly need control saw image whole overpopulation thing miss heart problem unequal resource distribution wealthy country company producing vast majority pollution waste also link idea population need cut back little bit mere existence burden hurting planet huge genesis undertone although sometimes explicit population growth story great lie long history pretty ugly human right abuse done name controlling population order protect resource planet earth climate could go also important understand birth rate fact declining across world many researcher predict population growth level end century medium generally pretty good least acknowledging point still framing population growth every single time like resource environment still play idea certain population much ultimately destroy max thing actually make world lot equitable long continue treat population growth big scary monster longer horizon going continue ignore role corporation richest country played destroying environment put burden blame one population vulnerable effect climate change changing approach real people entire community entire population become easy sacrifice name,1_ssstik.io_1673708373924,1
819,message clear time running amount carbon dioxide atmosphere fifty percent higher human specie protect nature,1_ssstik.io_1673708404864,1
820,important note every twelve thousand year climate change dramatically average temperature planet spike ten fifteen degree celsius followed catastrophic flood natural disaster look graph show every twelve thousand year sharp temperature spike important note according ice core data time cycle c two concentration increase duty ocean heating thing happening c two rising indeed nothing human activity nowadays nothing previous time also critical increase climate disaster earth said note last time change quote occurred twelve thousand year ago red arrow mark time see twelve thousand year ahead previous peak trace cycle atrophy geological past planet blurring boundary time due inaccuracy method dating back time greater error becomes thousand year however secret cataclysmic occur exactly every twelve thousand year fact date stubborn thing unfortunately forced state justin next cycle twelve thousand year cycle climatic catastrophe overlapped catastrophic twenty four thousand year cycle unfortunately worst case scenario awaits u,1_ssstik.io_1673708422601,1
821,beginning mass extinction whoa rhetoric none hysteria crisis question question survival,1_ssstik.io_1673708434183,1
823,climate change real present danger cannot avoid long term effect change bring widespread devastation extreme weather ninety nine point nine percent peer reviewed scientific paper agree climate change mainly caused human according new survey eighty eight thousand one hundred twenty three climate related study temperature rise one point five degree celsius two point seven degree fahrenheit start witnessing drought result decreased rainfall increased intense natural disaster hurricane tornado ocean acidification due increased carbon dioxide water deforestation due wildfire increasing intensity biodiversity loss specie extinction many tropical area glacial retreat mountainous area resulting significant change water availability human consumption planet continues warm ice cap melt rapidly sea level rise causing frequent flooding area world may benefit desert become food producing region however population living coastal city new york might evacuate city infrastructure get overwhelmed warming temperature also allow insect carrier disease dengue fever lyme disease spread north earth previously able many area plant animal unable live able survive due manmade climate change wildlife begin encroach human occupied territory potential disastrous human animal interaction drastically increase interaction human migrating animal increase new disease emerge farmer lose crop due drought flooding caused severe storm able feed family leading path destruction despair plenty change may result climate change future due unpredictable theorize might happen one thing know certain though climate change affect everyone planet climate change coming already must act watch ecosystem crumbles around u,1_ssstik.io_1673708478978,1
824,remember say goodbye remember let make cry even way hold heart sing song guy,1_ssstik.io_1673708492943,1
825,yeah,1_ssstik.io_1673708508574,1
828,industrial revolution consequence disaster human race,1_ssstik.io_1673708555781,1
832,climate change real time go green gotta cut carbon make green beetle take little teamwork part paper wasted energy smart dump two point four million barrel oil gulf mexico cover research decade preview industry destroying earth make quick buck,1_ssstik.io_1673708622997,1
834,family say climate change fake say real family fact climate changing family witnessing antarctic ice one melting flood around world look family dry dry dry dry dry plot flood flood flood flood family remember video spoke weather manipulation look let refresh mind changing ladder made flat look like sky china building huge radical throw machine look type weather modification even lightning mythic look family many climate change scientist agree global warming happening gregory gardner google climate change see official said climate change nasa said climate change one see climate change dc climate change full swing look look dr frederick see sixty year member american scientific community never missed witness disturbing corruption peer review process event led apcc report talking family talking one fifty leading member watch,1_ssstik.io_1673708653938,1
836,heard story sixty five people one incident including adult child buried alive live,1_ssstik.io_1673708682829,1
837,climate change least climate change telling want context click comment check video know happening california right rain know happened buffalo couple week ago every weather anomaly happened last five year happening sun entering solar max currently moving galactic part sheet earth magnetic field weakening dramatic rate top magnetic pole shifting south america india able see aurora borealis low midwestern america starting see lot sprite lighting come like tree every twelve thousand year everything disappears geological record cataclysmic cycle occurs planet galactic sheet electricity particle passing every twelve thousand year sun solar maximum matching ep twelve thousand year earth weakening magnetic field due natural pole shift occurs every twelve thousand year reasonable man found frozen arctic fully intact food still stomach flash frozen time earth shifted ninety degree new poll created one overnight talking one hundred degree drop temperature gonna happen south america india seeing massive migration animal away area check elephant west asia book called adam eve story book meticulously detail happened going happen future scary accurate cia classified year jesus said stone left unturned talking cataclysm really man made climate change uptick volcano earthquake much electricity atmosphere earth block ton groundwater pulled deep within earth brought atmosphere therefore going torrential downpour going get noah flood manmade climate change story effort keep everyone calm weather get crazier crazier keep blaming fall fuel bank eventually going pas going come u really slowly gonna happen gonna get worse worse worse like switch going whole world going thrown chaos advise start serious research gonna tag account guy know lot also see,1_ssstik.io_1673708697211,1
838,nobody going know nobody going know going know would know,1_ssstik.io_1673708708579,1
839,video removed tiktok yesterday thought give one last try next year going hear hear talk climate lockdown okay already got used idea lockdown going save planet guise climate change know important right guy going propose week going telephone ap literally nothing save planet going sunday reason going sunday reason pope vatican pushing specific date religious slightest seem like little bit dig christianity actually look ten commandment say hey remember sabbath day keep holy,1_ssstik.io_1673708719558,1
841,incredibly common comment every single time talk climate change somebody say climate change inevitable climate changed billion year change billion year gone climate always changed always changing always change nothing hang person correct absolutely natural climate change even talking hind caused living organism changing atmosphere like talked totally natural lifeless way climate change occurs pretty much every planet time forever person correct issue kind climate change talking talking anthropogenic climate change anthro meaning human genet meaning creating human caused climate change talking big difference see type climate change commenter talking caused milan kiewit cycle three major component eccentricity obliquity procession mean eccentricity deal shape orbit eccentric oval shape le eccentric circular fluctuates little bit earth kind caught tidal force sun jovian planet namely jupiter saturn pulling different direction stretch compress orbit little bit time obliquity refers amount earth tilted axis right tilted twenty three half degree halfway extreme could possibly past reach little wobble also make big difference especially way season work procession refers fact axial tilt angle north south pole also slowly rotating responding way also slowly slowly rotating way really important remember longer cycle three component take ten thousand hundred thousand year occur full cycle take million million year seeing today seeing dramatic temperature shift caused change atmospheric chemistry occurring course decade scary good news even though anthropogenic climate change single greatest existential threat facing humanity moment climate scientist environmental scientist sustain,1_ssstik.io_1673708749795,1
842,beginning look lot like everywhere go,1_ssstik.io_1673708759766,1
843,guy ever wonder individually reduce impact climate change check top five tip one number one switch green bank even get sofa one yet something simple switching green bank big impact number change diet research suggests cutting back meat dairy single biggest thing people reduce impact number three go green energy provider switching green energy provider another simple effective way reducing carbon footprint number walk cycle take public transport world road clogged vehicle banning diesel petrol longer distance consider taking train bus carpool whenever possible nullified local seasonal ideally organic afford go organic worthwhile investment organic farm support much wildlife relying fossilizes pesticide,1_ssstik.io_1673708779792,1
845,today video brought word ray main thing driver course turn windshield wiper first time long time real rainfall nuisance rain dirty everything good stuff good stuff time small plane flying across grey sky equipped tool special assignment dc area three meteorologist wall show u plane yeah working story sacramento executive airport yesterday going sacramento aircraft passed way hangar photographer noticed odd attachment wing see right asked pilot turn plane cloud seeding aircraft flying morning rain cloud eating today done smud way help increase stream flow allow hydro electric power generation altering climate profit weather modification technique add tiny particle lower part atmosphere done aircraft like saw ground bay generator goal make cloud effective brain snow producer silver iodide commonly used cloud seed silver toxic heavy metal large quantity environmental research show cloud seeding likely harmful wildlife although may reduce growth algae bacteria freshwater system boot stuff threatens biodiversity behind barbed wire fence designed keep away curious cattle cloud seeding year awaits right kind weather referred hog stand automated high output ground seating system oh fucking shit ground absolutely way good absolutely way imagine technology backfired amazing thing cloud generated engine mixture hydrogen oxygen water vapor glasgow bikini walk go rain thanks article creek overflowing flooding road eastern sacramento county oh sacramento county flooding must climate change wow okay see dealing see well tell one problem spot one road often get flooded washed well big rain event like thank god got drink beer build ramp,1_ssstik.io_1673708939060,1
847,western world try pivot green energy one made extreme effort germany let look outrageous five hundred eighty billion dollar spent overhauling country energy system gotten year two thousand two thousand ten country dropped fossil fuel share overall energy supply eighty four eighty percent decade since stayed consistent us fossil fuel seventy nine percent energy twenty year half trillion dollar later country nudged mere five percent closer using fossil fuel however despite emitting emission making investment seeing key country neglected produce sufficient reliable energy home opting instead green energy expansion russia ukraine war broke sanction started imposed country immediately started becoming energy insecure german started becoming anxious warning potential blackout scenario started tossed around drove start using wood biomass option heating far far worse regard c two pollution health people vicinity ironic part germany struggling keep light due forcing bad green energy policy country dismantling wind farm expand coal mine operation co,1_ssstik.io_1673708965412,1
848,climate change cover end time prophecy global catastrophe get wrong saying take care planet take responsibility action think important u carpool make sure tire pressure accurate use aerosol buy food minimum package amongst many thing take care environment listen folk ocean pakistan california get ten new lake oh yeah earthquake increasing year year twenty year volcano eruption epa ground every,1_ssstik.io_1673708988686,1
850,ancient himalayan dawn sinking ground enjoying like secret town northern india literally sinking ground thousand resident evacuated put shelter many seen fleeing home built decade ago happen overnight theater yesterday ability four year nearly eight hundred house lately much unnecessary many home marked b truss denote demolished meantime giant crack led two hotel leaning house contorting shape resident show road next one sunk two foot ground hydrous seismic zone mean prone hazard earth expert say stone built ancient landslide mean inherently unstable climate change also huge impact himalaya causing frequent cloud burst unusually huge landslide high altitude mountain collapse nautilus mostly blame unrestrained poorly planned development particularly local hydroelectric power project requires blasting digging tunnel mountain usually alone among five hundred village land subsistence zone,1_ssstik.io_1673709015222,1
851,fifty degree new york city right middle january direct result capitalism decade decade fossil fuel industry lied climate change sow disinformation climate change spent hundred million dollar lobbying legislation would combated climate change like transfer,1_ssstik.io_1673709036709,1
853,thought people glue road leave yet advertise say everyone come look one kick yeah kick cause bit long put twenty four hour yup sausage sizzle laugh visa take ride,1_ssstik.io_1673709075129,1
854,better something climate change getting control ooh many people dying name scott stansberry sadly noticed horrible trend developing last twelve month day facebook feed see constant flow people pas people know friend relative two year ago oliver seeing one person month see eighteen day average sitting fourteen died four pas two hour reading facebook feed sad see great loss cannot imagine many pass friend missing foot day happening many going many child athlete notice horrible trend worsening day nobody else saying anything dying need stop father art heaven hallowed thy name thy kingdom come thy done earth heaven give u day daily bread forgive u trespass forgive trespass u lead u temptation deliver u evil thine kingdom power glory forever ever amen,1_ssstik.io_1673709093226,1
856,exactly point want tax pay come hard earned paycheck go program actually benefit benefit society like universal healthcare get accident want able ride ambulance hospital climate change policy like want able breathe clean fresh air affordable child care mandatory p mandatory parental leave know thing rest industrialized country make freedom score way higher course u citizen living u huge privilege never,1_ssstik.io_1673709137866,1
860,happened environment today office warning u temperature twenty twenty three could higher twenty twenty two recent talk nature canada multiple nation agreed protect third planet twenty thirty nature mind recent study u shown climate change could contribute mass shooting eight thousand,1_ssstik.io_1673709233678,1
861,remember,1_ssstik.io_1673709257528,1
863,climate change agenda targeting kitchen bind coming gas stove told one hundred percent certainty tell gullible completely based many news report believe true see never going see rage farming yeah federal government incense devising electric range top electric stove science suggests gas stove safe always thought think way lead pipe used safe latin paint leaded gasoline used safe especially used safe find new thing science evolves understand thing danger make new regulation people actually safe coming gas stove,1_ssstik.io_1673709296042,1
864,watch global warming action,1_ssstik.io_1673709495029,1
865,written knowing earth really fun one belief u young turning answer second tell tell phone guy tweeted blog warning extends little box landline joke working meeting one known rumbling putting chemical trying breed melting engine helping keep much started talking nineteen eighty five tiger extinct running lean endangered list forty one thousand four hundred sixteen two thousand forty five think going survive end hearing story wanna say sorry,1_ssstik.io_1673709506279,1
870,guy gotta ocean level rise thank asking question answer answer finish question okay first summer changing gas full shit sit going answer shut shut sit know sit know gotta finish chris going global warming cancer changing earth changing see two paper money speaker tell know got child got twenty one twenty three year old child future paper money talk money together ok sit please sit please front row excuse front row please okay asked question thank much going answer excuse use please sit thank ok sit minute okay two thousand eleven wife antarctica renewing vow know article mountaintop okay five hundred million dollar facility scientific facility scientist came give u presentation global warming core ice drilled drove five thousand core brought fifteen twenty going second third corp said two hundred seventy five thousand year ago temperature better fifty five thousand year ago world two degree warmer celsius today two thousand eleven stopped said said well mean whole world say yes poll benchmark said well thing young woman alluded okay said cyclical although gas may exacerbated cosmos time fart wind cosmos time thirteen point eight billion year miserable planet let moment say true mean fart wind told joe rogan show said infinite wisdom job hear thank opportunity one show said twenty five thousand year likely going upon direct answer question really true would believe best scenario visa v global warming ten foot raised water best scenario next forty fifty year best scenario worst scenario one hundred foot well let take ten foot water planet going rise ten foot mean southern part united state gone england gone europe gone go central america gone okay case take florida example one fastest growing condominium beach front condominium planet prospectus invest footnote global warming real put way global warm happens water rise ten foot investment made fuck one single investment prospectus written since two thousand century alluded global warming one mother fucker really true bank best best finance one mother fucking condominium people money jealous vice president gore shouting wrote plane south america viewer jealous came scam financial institution bank world know gonna happen otherwise get goddamn loan london know thirty forty year war barclays bank going give mother fuckin loan greatest respect bam greatest fraud perpetrated mankind century,1_ssstik.io_1673709590583,1
871,paying attention going california question california thinking theoretically mean hold certain part california experienced record breaking rainfall deli storm brought rainfall total four hundred per cent six hundred percent average rain way envoy shelling landslide sinkhole contaminated water sweeping california search way five year old swept away floodwaters went extreme drought nonstop rain many st louis resident remember infamous flood took place throughout city county last july back theory california thinking study conducted stated higher tide could spoil two third southern california sandy coastline turn century know one thing california missouri common sit major fault line remember scene movie two thousand twelve,1_ssstik.io_1673709621382,1
873,bothering global warming,1_ssstik.io_1673709660092,1
876,send know think,1_ssstik.io_1673709714037,1
877,phoebe plumbing think taking enough people come kind direct process whether blocking road spraying paint famous painting know popularity contest making change bringing people bringing people thank much grateful discussion need happen journalist enough biggest crisis humanity ever faced make time report sport every day telling people bad going get street u admire optimism oh telling people go towards renewable future agree quite frankly happening policy civil resistance challenge left get radical change need timescale left ensure future clinch lol million people global south keep dying thirty three million people displaced pakistan right,1_ssstik.io_1673709732944,1
878,hey buddy banned,1_ssstik.io_1673709756036,1
879,hot closed door trying cool whole wall cool whole world way yes hi intergovernmental panel climate change particular know cure global warming,1_ssstik.io_1673709780883,1
880,example said told lot lie tonight would example nice well say like thank lack rationality cite evidence talk climate change said mankind going wiped within twenty year scientific theory sorry science would disagree scientist ninety seven percent scientist say one two degree celsius melt ice cap rising sea level mass extinction end earth change certain point ecology planet much difficult human survive consensus lot climate change denier like like ban like cleveland perpetuate liberal hoax silence saying liberal mean obviously pushed politician primarily united nation like tex politician going push political issue right politics science point take science say study citing ninety seven percent number around long time al gore used movie one issue first science made consensus second question asked broad question whole array scientist many expertise climate whatsoever use consensus number especially one old manipulated politician think really getting point take poll figure scientific data think world going end twenty year pollitt thought said thought going change certain point human habitation difficult vastly different doomsayer idiot old figure ongoing right know figure decade old right ninety seven percent figure decade old,1_ssstik.io_1673709800982,1
882,year warming climate weather different weather fluctuates day day climate refers long term trend overall planet warming climate change rate historically increase c two lead mass extinction one hundred percent agreement amongst,1_ssstik.io_1673709848378,1
884,last week standing right underwater imagined much rain san francisco bay freshwater sound extreme could happening right article scientific american magazine obsessed college obsessed particular article talked atmospheric river specifically atmospheric river like west north american continent pacific ocean could hold ten fifteen mississippi river worth water every two hundred year would dump california cause mega flood article explained climate change could could begin happen century one hundred sixty year since last one could much timeframe time atmospheric river empty content onto state california need rain state infrastructure support southern part state going end hella landslide central part state really problematic specifically sacramento river flooding see woman video dam full levee supposedly breaking flooding bad last time happened mid eighteen hundred killed supposedly quarter cattle state ton people cause much money worth damage even infrastructure deal deal except every one two hundred year deal modern world could really bad wanted share think fascinating google scientific american magazine atmospheric river find article mid twenty ten one talking interesting discovered atmospheric river pacific ocean supposedly one west continent like empty onto continent every often examined sediment record around san francisco bay found bay freshwater like insane sure probably brackish like regardless unbelievable amount water anyway wanted share obsessed article since read know like thought fascinating ten fifteen mississippi river worth water ocean mile like fact bay freshwater insane,1_ssstik.io_1673709900839,1
885,assault human liberty climate lockdown climate locked number moved graph really nut really really frightening people really going comply called smile rebel news come oxford county council great trial climate lockdown twenty twenty four half hour lockdown loving politician go mad idea indefinite power come see climate lockdown would look like would affect people everyday life climate lockdown look like well oxfordshire county council proposal resident oxford split six zone district car want drive zone one hundred time per year car registered council wish drive zone one hundred time apply special permission live house one car way cheat system house limited one hundred trip take married couple example work two separate job fifty trip newly proposed district know exactly thinking earth would anyone want bring say ease congestion lower harmful emission make oxford sustainable city hand overreaching government power snuck guise saving planet must wondering earth could something like enforced well duncan enright oxfordshire county council cabinet member travel development strategy said october roadblock divide city six fifteen minute neighborhood cute new phrase fifty minute neighborhood sound catchy innocent essentially idea everything within fifty minute home imagine outrage city around entire ca entry immense oxford city county council receiving barrage abuse online meaning taken social medium try firefight uproar oxford city council twitter page came series tweet clear supposed confusion misinformation around climate lockdown firstly like term climate lockdown preferring use traffic filtering system much palatable easy easier slip series tweet claimed staff received extreme abuse also misinformation also resulted council receiving numerous call social medium message worried resident addressing concern physical barrier wrote traffic filter physical barrier kind physical road closure simply traffic camera read number plate vehicle pass filter certain time day camera read number plate exemption residence permit receive fine post thank goodness bet people oxford relieved hear physical barrier however council find poverty try enjoy freedom movement thankfully also neatly wrap dystopia lovely sustainable key word aim reduce traffic level congestion make bus faster reliable make cycling walking safer pleasant definitely nothing world economic forum agenda twenty thirty severely restricting freedom oxford resident confined local area according oxford council know fifty minute neighborhood proposal aim ensure every resident essential shop healthcare park within fifteen minute walk home aim support add service restrict thankfully clearing second people must thought forced intrusive system want restrict freedom track movement ultimately find poverty silly goose definitely part digital slavery reassuringly tell u traffic filter resident still able drive every part city time future time filter operating may need take different route want travel car subtly worded almost sound reasonable yes course travel freely say absolutely travel wherever want take designated route allow oxfordshire resident need permission council travel across city say oxford council boat future oxford resident able apply permit drive filter one hundred day per year yeah apply council freedom movement next tweet thought extremely telling oxford council secretly tried introduce traffic filter proposal traffic filter first consulted twenty nineteen updated february twenty twenty two following update several month engagement work carried stakeholder across city form updated proposal announced august twenty twenty two allow large number change made skiing result consultation including introduction one hundred day pass resident reduction hour operation filter bet people oxford feel ease knowing council kindly allowing hundred trip district instead gnome continue explaining minimal outreach analyzed independent research company helped oxfordshire county council cabinet meeting twenty ninth november twenty twenty two essentially cursory outreach quietly voted bring climate lockdown guise another name traffic filtering concluded tweet saying scheme introduced trial additional consultation carried refine scheme final decision made whether filter made permanent decision made decision people oxford select lockdown loving politician oxford trolled somewhere perhaps oxford best candidate city ring road want encourage people use perfect excuse oxford council run global warming fanatic labour party liberal democrat green party politician loved lockdown indefinitely must sound like pretty good idea lockdown lover noble cause saving planet global warming course denying seeing scarily similar agenda twenty thirty goal le laid world economic forum tentacle world economic forum reached far wide parliament around world reaching far oxford county council even world economic forum website mention fifteen minute city conveniently map making restricted existence look appealing digitally tracked surveyed freedom taken away whim politician appeal question framework dystopian world world economic former striving even bigger question comply called smile rebel news oxford,1_ssstik.io_1673709949110,1
886,think care environment even little bit okay let clarify throw trash ground look saying like need like trash environment like believe climate change believe climate change forget fact whether believe global warming real let say one hundred percent relative one package let let clear global warming global climate change definitely real happening happening yes always climate change yes climate change different weather yesterday today climate forever changing problem people making seem like something weird misrepresenting issue issue people think human being exacerbating climate change point tipping point cross tipping point going deal huge problem could corrected act put lot funding climate control study scientific agreement human caused global warming look study one hundred percent ninety one percent lowest ninety one percent one study two thousand fourteen union concerned scientist work almost pretty broad consensus one pulling part politicized pesticide possessed global warming particular politicized one hundred per cent politicized right whole reason fell dark hole night reading like know politicized think also maybe saying agree quickly read ideological right wing point global warming real right saying reason world getting warm human being reason climate totally static rest eternity human being saying negatively impacting environment think analogy use coal fossil fuel emission raising c two level based data something look could look data follow getting information follow making conclusion follow vast majority brilliant people shit whole life smart person people listen going listen long time hate legit fun opinion everyone forum everything ability know know fuck talking believe yeah believe asked said going hill chose die know say believe personally belief say clearly,1_ssstik.io_1673709964167,1
